Month,Day,Year,Time,Flux,Temperature (C),Soil sig,Soil STD,ATM sig,ATM STD,Mode,Soil VR,Soil VA,ATM VR,ATM VA
8,11,20,16:00:00,-0.15,49.9,151.32,5.84,159.01,4.611,0,1.40083,1.92398,1.40083,1.92368
8,11,20,16:30:00,-0.13,49.9,152.7,3.357,159.27,5.672,0,1.401,1.92356,1.40117,1.92356
8,11,20,17:00:00,-0.08,49.2,153.28,3.283,157.3,3.611,0,1.40021,1.92402,1.40058,1.92431
8,11,20,17:30:00,-0.03,48.3,163.69,3.966,165.39,3.936,0,1.40017,1.92493,1.40033,1.92423
8,11,20,18:00:00,-0.02,46.9,174.85,5.117,175.85,3.343,0,1.39983,1.92468,1.39971,1.92435
8,11,20,18:30:00,0,45.6,187.77,1.739,188.02,4.12,0,1.3995,1.92573,1.39913,1.92493
8,11,20,19:00:00,0.04,42.7,210.57,3.589,208.37,3.332,0,1.39808,1.92635,1.39846,1.92643
8,11,20,19:30:00,0.02,36.8,244.49,3.015,243.57,1.834,0,1.3965,1.93052,1.39679,1.93018
8,11,20,20:00:00,0,32.9,266.85,6.799,266.92,4.2,0,1.39558,1.93273,1.39567,1.93248
8,11,20,20:30:00,0.01,30.6,278.57,2.759,278.17,4.152,0,1.39454,1.93423,1.39471,1.93406
8,11,20,21:00:00,-0.03,28.9,285.82,1.233,287.4,2.256,0,1.394,1.93585,1.39463,1.93589
8,11,20,21:30:00,0.03,27.6,292.07,3.307,290.51,2.792,0,1.39396,1.9371,1.39392,1.93685
8,11,20,22:00:00,-0.08,26.7,295.9,3.356,300.07,2.229,0,1.39325,1.93739,1.39354,1.93727
8,11,20,22:30:00,-0.08,25.7,295.26,4.161,299.59,2.74,0,1.393,1.93856,1.39308,1.93852
8,11,20,23:00:00,-0.17,25.3,301.29,3.373,309.87,3.85,0,1.39371,1.93935,1.39388,1.93906
8,11,20,23:30:00,-0.08,24.8,303.3,3.907,307.33,1.219,0,1.39338,1.93973,1.39321,1.93927
8,12,20,0:00:00,-0.06,24.3,307.13,3.049,310.02,2.276,0,1.39321,1.93993,1.39283,1.93964
8,12,20,0:30:00,-0.12,23.6,307.74,4.056,314.19,3.132,0,1.39308,1.94068,1.39271,1.94023
8,12,20,1:00:00,-0.1,23.1,314.05,2.822,319.02,4.409,0,1.39254,1.9406,1.39271,1.94052
8,12,20,1:30:00,-0.12,22.7,315.38,2.995,321.51,2.929,0,1.39254,1.94123,1.39263,1.94085
8,12,20,2:00:00,-0.02,22.7,322.12,3.071,323.16,3.859,0,1.39317,1.94123,1.39346,1.94114
8,12,20,2:30:00,-0.12,22.7,322.25,1.704,328.67,3.215,0,1.39338,1.94148,1.39317,1.94106
8,12,20,3:00:00,-0.15,22.8,322.39,1.912,330.13,3.354,0,1.39333,1.94131,1.39342,1.94127
8,12,20,3:30:00,-0.16,22.7,319.27,4.042,327.33,1.563,0,1.3935,1.94198,1.39363,1.94168
8,12,20,4:00:00,-0.1,22.7,323.08,3.254,328.31,4.321,0,1.39342,1.94198,1.39358,1.94148
8,12,20,4:30:00,-0.08,22.6,323.57,1.914,327.68,2.036,0,1.39338,1.94168,1.39363,1.94123
8,12,20,5:00:00,-0.11,22.7,324.48,4.076,330.1,1.211,0,1.39367,1.94198,1.394,1.94164
8,12,20,5:30:00,-0.15,22.6,323.63,3.453,331.54,4.025,0,1.39404,1.94227,1.39408,1.94206
8,12,20,6:00:00,-0.14,22.7,321.29,3.011,328.35,3.2,0,1.394,1.94227,1.39371,1.94189
8,12,20,6:30:00,-0.15,22.4,329.56,2.152,337.11,1.691,0,1.39379,1.94177,1.39379,1.94148
8,12,20,7:00:00,-0.27,23.7,328.66,3.168,342.71,4.133,0,1.39517,1.94123,1.39517,1.94077
8,12,20,7:30:00,-0.23,24.9,324.78,4.308,336.95,4.954,0,1.39517,1.93989,1.39525,1.9396
8,12,20,8:00:00,-0.36,28.7,313.51,3.535,332.03,9.173,0,1.39704,1.93664,1.39696,1.93656
8,12,20,8:30:00,-0.38,34.8,282.71,3.064,302.36,12.571,0,1.39867,1.93193,1.39842,1.93185
8,12,20,9:00:00,-0.24,38.8,251.35,2.979,263.56,11.871,0,1.39921,1.92923,1.39896,1.92956
8,12,20,9:30:00,-0.3,41.6,226.62,4.046,242.18,8.647,0,1.39917,1.92785,1.3995,1.92752
8,12,20,10:00:00,-0.17,43.2,214.08,6.095,222.82,9.353,0,1.40025,1.92673,1.40021,1.92714
8,12,20,10:30:00,-0.17,44.9,202.17,2.745,210.96,8.399,0,1.40017,1.92598,1.40025,1.92618
8,12,20,10:41:34,0,0,0,0,0,0,2,0,0,0,0
8,12,20,11:00:00,-0.19,46.4,191.63,4.053,201.44,5.786,0,1.40021,1.92481,1.40058,1.92468
8,12,20,11:30:00,-0.15,48,182.2,1.418,189.91,8.009,0,1.40058,1.92352,1.40063,1.9236
8,12,20,12:00:00,-0.15,49.2,169.72,2.868,177.62,4.325,0,1.40058,1.9231,1.40108,1.92289
8,12,20,12:30:00,-0.07,49.5,171.38,3.747,174.94,4.601,0,1.40133,1.9226,1.401,1.92223
8,12,20,13:00:00,-0.17,50.8,165.98,4.933,174.6,6.493,0,1.40063,1.92073,1.40071,1.92073
8,12,20,13:30:00,-0.18,52,158.89,3.282,168.15,5.782,0,1.40117,1.91993,1.40067,1.91939
8,12,20,14:00:00,-0.06,52.6,158.74,2.892,161.86,6.206,0,1.40125,1.91931,1.40163,1.91993
8,12,20,14:30:00,-0.12,53.5,156.02,1.312,162.31,8.35,0,1.40175,1.91877,1.40192,1.91852
8,12,20,15:00:00,-0.22,55.1,147.14,4.825,158.72,10.026,0,1.40179,1.91668,1.40121,1.91698
8,12,20,15:30:00,-0.15,56.3,146.85,6.186,154.71,7.208,0,1.40167,1.9156,1.40158,1.91548
8,12,20,16:00:00,-0.15,57.2,140.72,4.857,148.7,7.678,0,1.40208,1.91468,1.40221,1.91527
8,12,20,16:30:00,-0.21,58,135.8,6.075,146.59,2.839,0,1.40238,1.91498,1.40258,1.91431
8,12,20,17:00:00,-0.05,58,139.25,2.781,141.64,2.222,0,1.40258,1.9146,1.40242,1.91443
8,12,20,17:30:00,0.02,56.9,126.58,5.631,125.68,4.306,0,1.40142,1.91639,1.40221,1.91681
8,12,20,18:00:00,-0.01,55.7,129.22,3.303,129.66,4.897,0,1.40138,1.91831,1.40154,1.91785
8,12,20,18:30:00,0.06,52.8,133.62,2.524,130.31,3.04,0,1.40021,1.9206,1.40029,1.92064
8,12,20,19:00:00,0.12,49.7,155.22,3.802,148.9,4.044,0,1.39983,1.92235,1.3995,1.92231
8,12,20,19:30:00,0.08,43.3,207.98,4.861,203.89,3.19,0,1.39842,1.9256,1.39779,1.92564
8,12,20,20:00:00,0.06,38.4,252.28,2.575,249.35,2.672,0,1.39679,1.92735,1.39704,1.92731
8,12,20,20:30:00,0.03,34.7,273.5,4.612,272.03,2.356,0,1.39604,1.92993,1.39575,1.92989
8,12,20,21:00:00,0.02,32.3,284.47,3.051,283.44,1.854,0,1.39517,1.93193,1.39513,1.93181
8,12,20,21:30:00,-0.05,30.4,292.4,3.764,294.91,3.517,0,1.39475,1.93348,1.39471,1.93352
8,12,20,22:00:00,0,29.4,293.78,3.492,293.88,0.76,0,1.39467,1.93489,1.39446,1.93456
8,12,20,22:30:00,-0.03,28.4,294.11,3.325,295.53,1.8,0,1.39442,1.93598,1.39433,1.93593
8,12,20,23:00:00,0.07,27.6,306.43,3.775,302.96,2.658,0,1.39442,1.93598,1.39417,1.93614
8,12,20,23:30:00,-0.01,26.7,318.91,3.009,319.66,5.243,0,1.39367,1.93564,1.39383,1.93548
8,13,20,0:00:00,-0.03,26,310.67,4.012,312.16,2.812,0,1.39367,1.93727,1.39354,1.93764
8,13,20,0:30:00,-0.07,25.4,320.95,3.162,324.52,1.202,0,1.39342,1.93702,1.39346,1.93702
8,13,20,1:00:00,-0.02,24.8,328.28,2.805,329.48,2.061,0,1.39338,1.93748,1.393,1.93714
8,13,20,1:30:00,-0.09,24.4,327.39,1.719,332.21,4.852,0,1.39358,1.93835,1.39321,1.93806
8,13,20,2:00:00,-0.02,24.1,334.61,3.102,335.51,2.902,0,1.39333,1.93806,1.393,1.93781
8,13,20,2:30:00,-0.04,23.7,340.53,2.036,342.56,2.015,0,1.39338,1.9381,1.393,1.93773
8,13,20,3:00:00,-0.04,23.4,343.79,3.265,345.87,2.537,0,1.393,1.93802,1.39317,1.93798
8,13,20,3:30:00,-0.07,23.1,345.07,3.619,348.67,3.703,0,1.39333,1.93814,1.39342,1.93839
8,13,20,4:00:00,-0.02,22.9,352.99,2.318,353.97,3.525,0,1.39325,1.93806,1.39333,1.9381
8,13,20,4:30:00,-0.14,22.6,348.97,0.945,356.2,3.252,0,1.39275,1.93835,1.39308,1.93831
8,13,20,5:00:00,0,22.3,353.5,2.404,353.48,2.265,0,1.39338,1.93885,1.39313,1.93914
8,13,20,5:30:00,-0.07,22.1,355.06,2.365,358.72,3.242,0,1.39338,1.93923,1.39321,1.93864
8,13,20,6:00:00,-0.08,22,351.98,3.577,356.14,3.154,0,1.39321,1.9396,1.39317,1.93939
8,13,20,6:30:00,-0.05,22.3,352.18,3.995,354.89,2.531,0,1.39383,1.93985,1.39392,1.93993
8,13,20,7:00:00,-0.24,24.7,342.93,1.545,355.49,5.833,0,1.39538,1.9386,1.3955,1.93852
8,13,20,7:30:00,-0.2,26.4,337.83,4.167,348.26,9.607,0,1.39583,1.93689,1.39533,1.93698
8,13,20,8:00:00,-0.32,30.6,334.34,3.751,350.71,8.273,0,1.39767,1.93281,1.39771,1.93248
8,13,20,8:30:00,-0.31,37.7,283.43,4.107,299.54,11.59,0,1.39942,1.92793,1.39946,1.92835
8,13,20,9:00:00,-0.17,42.8,245.3,3.736,254.25,9.935,0,1.40058,1.92535,1.4,1.92523
8,13,20,9:30:00,-0.1,46.1,220.03,3.247,225,7.507,0,1.40067,1.92293,1.40075,1.92352
8,13,20,10:00:00,-0.18,48.7,194.17,1.914,203.28,10.5,0,1.40067,1.92164,1.40067,1.92177
8,13,20,10:30:00,-0.01,49.6,179.86,3.856,180.57,7.033,0,1.40138,1.9216,1.40117,1.92235
8,13,20,11:00:00,0.05,51.1,180.19,5.741,177.64,6.752,0,1.40158,1.9201,1.40175,1.92131
8,13,20,11:30:00,-0.2,52.3,161.24,3.474,171.39,5.939,0,1.40167,1.91977,1.402,1.92023
8,13,20,12:00:00,-0.17,53.2,155.21,2.968,164.05,5.632,0,1.40171,1.91923,1.40229,1.91977
8,13,20,12:30:00,-0.14,54.3,153.61,5.264,160.74,6.237,0,1.40188,1.91789,1.40208,1.91806
8,13,20,13:00:00,-0.06,54.4,151.49,5.212,154.64,5.821,0,1.40225,1.9186,1.40192,1.91848
8,13,20,13:30:00,-0.25,56,147.02,4.804,160.1,8.939,0,1.40225,1.91614,1.40242,1.91648
8,13,20,14:00:00,-0.24,57.7,138.34,4.455,150.98,8,0,1.40242,1.91473,1.40283,1.9151
8,13,20,14:30:00,-0.15,58.5,133.97,2.661,141.99,8.655,0,1.40167,1.91339,1.40233,1.91423
8,13,20,15:00:00,-0.15,60,134.26,4.744,142.02,10.961,0,1.40275,1.91148,1.40196,1.91227
8,13,20,15:30:00,-0.19,60.3,127.33,7.065,137.03,6.76,0,1.4025,1.91235,1.40283,1.91243
8,13,20,16:00:00,0.01,60.1,136.47,3.062,135.93,3.484,0,1.40258,1.91172,1.40279,1.91235
8,13,20,16:30:00,-0.11,60.4,140.54,2.424,146.44,7.048,0,1.40204,1.9101,1.40225,1.91014
8,13,20,17:00:00,-0.18,58,127.59,3.874,136.84,5.541,0,1.4005,1.91431,1.40113,1.91348
8,13,20,17:30:00,0.09,55.7,137.99,2.314,133.16,1.596,0,1.40117,1.91581,1.40083,1.9166
8,13,20,18:00:00,-0.13,54.4,130.64,4.781,137.37,4.247,0,1.40004,1.91864,1.40013,1.9176
8,13,20,18:30:00,0.02,51,151.06,3.731,150.02,1.747,0,1.40038,1.92093,1.40008,1.92148
8,13,20,19:00:00,0.06,48.1,169.2,2.864,166.05,4.314,0,1.39925,1.92352,1.3995,1.92314
8,13,20,19:30:00,0.02,43.5,205.53,4.458,204.24,1.262,0,1.39879,1.92556,1.39838,1.92552
8,13,20,20:00:00,-0.01,40.5,228.15,3.466,228.49,2.483,0,1.39771,1.92756,1.39796,1.92748
8,13,20,20:30:00,0,38.6,243.94,3.267,243.96,2.152,0,1.39763,1.9286,1.39746,1.92848
8,13,20,21:00:00,0.03,37.3,253,2.742,251.31,2.908,0,1.3975,1.9296,1.39733,1.92977
8,13,20,21:30:00,-0.06,36.5,258.99,4.356,262.04,0.998,0,1.39717,1.93014,1.39758,1.93056
8,13,20,22:00:00,0.04,35.2,274.87,2.383,272.97,4.09,0,1.397,1.93039,1.39713,1.93018
8,13,20,22:30:00,-0.03,33.7,279.54,3.155,280.89,3.099,0,1.39621,1.9316,1.39646,1.93177
8,13,20,23:00:00,0,32.7,291.41,3.634,291.65,3.135,0,1.39679,1.93252,1.39663,1.93181
8,13,20,23:30:00,0.01,32.2,299.15,5.097,298.42,2.835,0,1.39638,1.93177,1.39671,1.93248
8,14,20,0:00:00,-0.04,31.8,308.82,3.013,310.79,5.666,0,1.39625,1.93168,1.39638,1.93202
8,14,20,0:30:00,0.01,31.3,303.3,2.696,302.94,2.229,0,1.39633,1.93314,1.39658,1.93381
8,14,20,1:00:00,-0.01,31.4,307.56,5.473,308.16,4.223,0,1.39654,1.93306,1.39683,1.93373
8,14,20,1:30:00,-0.01,31.4,312.61,4.48,313.19,2.737,0,1.39738,1.93314,1.39733,1.93389
8,14,20,2:00:00,-0.28,32.9,309.96,3.424,324.4,10.855,0,1.39763,1.93164,1.39788,1.93156
8,14,20,2:30:00,-0.14,34.3,301.46,5.103,308.62,8.092,0,1.39863,1.93085,1.39817,1.9311
8,14,20,3:00:00,-0.14,35,290.13,2.789,297.57,5.663,0,1.39813,1.93064,1.39863,1.93148
8,14,20,3:30:00,0.01,34.2,299.23,3.116,298.78,2.349,0,1.39783,1.93077,1.39796,1.93135
8,14,20,4:00:00,0,32.9,325.17,2.891,324.92,0.615,0,1.39771,1.93018,1.39746,1.93002
8,14,20,4:30:00,0.06,32,327.71,2.871,324.66,1.992,0,1.39746,1.93131,1.39725,1.93123
8,14,20,5:00:00,-0.06,31.3,337.81,3.416,341.16,1.485,0,1.39675,1.93064,1.397,1.93052
8,14,20,5:30:00,0.01,30.9,356.55,4.861,355.81,4.096,0,1.39717,1.92964,1.39721,1.93002
8,14,20,6:00:00,-0.03,30.8,357.38,4.917,358.93,2.179,0,1.39746,1.93056,1.39746,1.93023
8,14,20,6:30:00,0.04,30.9,354.47,4.256,352.26,3.18,0,1.39788,1.93077,1.39754,1.93127
8,14,20,7:00:00,-0.09,31.3,353.32,4.936,358.07,1.975,0,1.39792,1.93077,1.39838,1.93085
8,14,20,7:30:00,-0.05,32.7,342.56,2.578,345.36,7.355,0,1.3985,1.92981,1.39838,1.93027
8,14,20,8:00:00,-0.1,34.2,354.14,4.963,359.53,5.461,0,1.39904,1.92698,1.39896,1.9271
8,14,20,8:30:00,-0.06,35.9,334.35,3.842,337.55,9.074,0,1.39946,1.92702,1.39896,1.92689
8,14,20,9:00:00,-0.19,38.6,311.96,3.449,321.73,7.878,0,1.39946,1.92477,1.39958,1.92489
8,14,20,9:30:00,-0.34,43.4,261.55,6.202,279.08,11.868,0,1.40021,1.92243,1.40029,1.92273
8,14,20,10:00:00,-0.27,48.3,199.58,5.584,213.47,11.607,0,1.40042,1.92139,1.40017,1.92102
8,14,20,10:30:00,-0.12,50.8,178.88,3.722,185.17,8.209,0,1.40079,1.91989,1.401,1.92039
8,14,20,11:00:00,-0.21,51.7,165.39,4.049,176.06,8.651,0,1.40121,1.91998,1.40083,1.91931
8,14,20,11:30:00,-0.06,51.1,166.35,5.968,169.42,4.739,0,1.40163,1.92089,1.40138,1.92089
8,14,20,12:00:00,-0.2,53.9,164.78,3.504,174.92,8.974,0,1.40175,1.91718,1.40163,1.91714
8,14,20,12:30:00,-0.21,56.8,162.16,3.037,173.12,8.643,0,1.40192,1.91389,1.40233,1.91348
8,14,20,13:00:00,-0.13,58.6,153.76,2.232,160.43,8.325,0,1.40225,1.91239,1.40229,1.91202
8,14,20,13:30:00,-0.07,59.1,144.92,3.133,148.7,4.08,0,1.40229,1.91231,1.40179,1.91139
8,14,20,14:00:00,-0.13,59.6,138.22,3.52,144.74,6.059,0,1.40183,1.91127,1.40208,1.91198
8,14,20,14:30:00,-0.08,60,135.78,4.208,140.16,6.857,0,1.40188,1.91148,1.40192,1.91127
8,14,20,15:00:00,-0.1,60.5,138.36,5.752,143.75,5.443,0,1.40213,1.9101,1.40238,1.91056
8,14,20,15:30:00,-0.23,61.2,133.56,3.404,145.55,6.123,0,1.40208,1.90943,1.40213,1.90939
8,14,20,16:00:00,-0.09,61.6,129.19,2.974,134.01,6.733,0,1.40196,1.9096,1.40183,1.90893
8,14,20,16:30:00,-0.17,61.8,126.59,2.625,135.44,6.267,0,1.40154,1.90914,1.40171,1.90902
8,14,20,17:00:00,-0.14,61.8,126.87,4.547,133.95,3.945,0,1.40267,1.9096,1.402,1.90881
8,14,20,17:30:00,-0.14,61.4,123.78,2.548,131,6.308,0,1.40192,1.91027,1.40167,1.90993
8,14,20,18:00:00,-0.08,60.5,123.33,4.56,127.65,6.022,0,1.40183,1.91064,1.40163,1.91097
8,14,20,18:30:00,-0.06,58.6,118.75,3.363,121.74,3.987,0,1.40092,1.91335,1.4005,1.91277
8,14,20,19:00:00,0.13,55.1,132.9,2.648,125.9,2.556,0,1.40046,1.91685,1.39996,1.91723
8,14,20,19:30:00,0.11,49.2,162.06,3.597,156.42,1.841,0,1.39917,1.92152,1.39863,1.92118
8,14,20,20:00:00,0.07,44.8,211.97,3.588,208.41,3.55,0,1.39854,1.92285,1.39829,1.92235
8,14,20,20:30:00,0.08,41.6,229.71,3.684,225.4,4.428,0,1.39771,1.92539,1.39746,1.92589
8,14,20,21:00:00,0.18,39,261.22,4.257,251.62,4.648,0,1.39754,1.92577,1.397,1.92602
8,14,20,21:30:00,0.05,37,270.54,2.405,268.14,1.807,0,1.39704,1.92777,1.39683,1.92823
8,14,20,22:00:00,0.08,35.7,282.16,3.684,278.16,3.677,0,1.39688,1.92864,1.39675,1.92877
8,14,20,22:30:00,0.12,34.9,286.29,5.122,279.97,3.414,0,1.39675,1.92931,1.39679,1.9301
8,14,20,23:00:00,0.09,34.4,294.01,4.29,289.14,1.187,0,1.39708,1.93014,1.397,1.93027
8,14,20,23:30:00,0.15,34.1,298.76,4.267,290.82,3.094,0,1.39721,1.93018,1.39725,1.93131
8,15,20,0:00:00,-0.04,34.3,294.25,4.453,296.32,6.053,0,1.39775,1.93064,1.3975,1.93123
8,15,20,0:30:00,-0.1,35.7,290.08,5.912,295.46,9.692,0,1.39838,1.92985,1.39842,1.93027
8,15,20,1:00:00,-0.04,35.7,310.92,2.93,312.95,2.583,0,1.39817,1.92789,1.39825,1.92798
8,15,20,1:30:00,0.05,34.1,313.03,4.633,310.4,1.692,0,1.39754,1.92881,1.39763,1.92968
8,15,20,2:00:00,0.16,32.7,317.72,5.869,309.43,0.533,0,1.39667,1.92989,1.3965,1.93035
8,15,20,2:30:00,0.01,31.9,322.68,2.647,322.29,2.249,0,1.39642,1.93031,1.39663,1.93093
8,15,20,3:00:00,0.11,31.3,327.42,4.765,321.96,2.733,0,1.39675,1.93073,1.39663,1.93177
8,15,20,3:30:00,0.11,30.8,331.48,5.497,326.03,3.702,0,1.39625,1.93093,1.39671,1.93214
8,15,20,4:00:00,0.08,30.5,333.49,5.565,329.32,4.822,0,1.39654,1.93173,1.39638,1.93227
8,15,20,4:30:00,0.1,30.2,333.16,7.855,328.09,4.19,0,1.39675,1.93168,1.39613,1.93264
8,15,20,5:00:00,0.08,30,331.61,4.31,327.3,5.558,0,1.39646,1.93218,1.39633,1.9336
8,15,20,5:30:00,0.08,29.8,339.61,4.722,335.36,2.686,0,1.3965,1.93227,1.39629,1.93306
8,15,20,6:00:00,0.07,29.5,339.17,2.808,335.73,3.657,0,1.39642,1.9326,1.39633,1.93318
8,15,20,6:30:00,0.14,29.1,343.13,3.528,335.86,2.966,0,1.39617,1.93273,1.39604,1.93364
8,15,20,7:00:00,-0.05,30.8,339.83,6.347,342.4,6.833,0,1.39804,1.93235,1.39792,1.93323
8,15,20,7:30:00,-0.03,32.2,335.34,4.538,336.89,8.348,0,1.39829,1.93085,1.39788,1.93135
8,15,20,8:00:00,-0.14,35.9,320.3,5.894,327.38,11.974,0,1.39963,1.92756,1.39921,1.92856
8,15,20,8:30:00,-0.36,42.4,258.86,4.083,277.47,14.689,0,1.39996,1.92373,1.40013,1.92414
8,15,20,9:00:00,-0.15,46.8,218.58,2.234,226.44,11.377,0,1.4005,1.92143,1.40021,1.92239
8,15,20,9:30:00,-0.23,49.9,182.9,6.069,194.94,13.072,0,1.40096,1.92077,1.40067,1.92085
8,15,20,10:00:00,-0.09,51.9,174.81,3.512,179.36,11.322,0,1.40117,1.91831,1.40117,1.91906
8,15,20,10:30:00,-0.15,53.5,163.22,5.577,170.78,6.751,0,1.40121,1.91731,1.40146,1.9181
8,15,20,11:00:00,-0.19,54.6,159.35,2.152,169.29,8.179,0,1.40183,1.91723,1.40154,1.91685
8,15,20,11:30:00,-0.13,54.8,162.67,5.751,169.23,8.285,0,1.40179,1.91614,1.40175,1.91635
8,15,20,12:00:00,-0.11,55.2,158.46,1.306,164.12,5.815,0,1.40154,1.91573,1.40171,1.91602
8,15,20,12:30:00,-0.2,56,155.37,3.911,165.7,7.46,0,1.40163,1.91481,1.40192,1.91489
8,15,20,13:00:00,-0.25,57.3,152.22,6.921,164.96,11.445,0,1.40233,1.91335,1.40154,1.91302
8,15,20,13:30:00,-0.34,58.5,146.15,0.976,163.57,5.266,0,1.40138,1.91168,1.40246,1.91193
8,15,20,14:00:00,-0.23,59.3,139.8,8.69,151.7,10.742,0,1.40175,1.91114,1.40183,1.91097
8,15,20,14:30:00,-0.26,60.5,140.86,5.473,154.44,6.034,0,1.402,1.90977,1.40204,1.90973
8,15,20,15:00:00,-0.29,61.6,128.33,5.51,143.56,6.575,0,1.402,1.90931,1.402,1.90848
8,15,20,15:30:00,-0.15,61.9,132.28,4.348,139.89,6.722,0,1.40238,1.90835,1.40208,1.90881
8,15,20,16:00:00,-0.11,61.5,120.94,1.784,126.5,4.95,0,1.40196,1.91031,1.40179,1.90985
8,15,20,16:30:00,-0.21,61.3,123.17,4.102,133.91,6.554,0,1.40179,1.90985,1.40229,1.9096
8,15,20,17:00:00,-0.15,61.2,122.93,3.687,130.74,5.952,0,1.40138,1.91014,1.40171,1.9096
8,15,20,17:30:00,-0.13,60.2,124.18,3.111,131.16,4.958,0,1.401,1.91102,1.40125,1.91068
8,15,20,18:00:00,-0.14,58.9,116.91,5.232,124.03,5.791,0,1.40113,1.91289,1.40088,1.91323
8,15,20,18:30:00,0,56.8,122.7,3.599,122.46,2.306,0,1.40092,1.91564,1.40075,1.91535
8,15,20,19:00:00,0.04,53.4,130.69,2.759,128.74,3.156,0,1.3995,1.91852,1.39975,1.91856
8,15,20,19:30:00,0.16,48.4,172.92,1.941,164.4,3.107,0,1.39896,1.92177,1.39871,1.9221
8,15,20,20:00:00,0.13,44.5,216.09,2.542,209.54,2.815,0,1.39808,1.92289,1.39813,1.92339
8,15,20,20:30:00,0.19,41.1,253.52,7.567,243.81,4.268,0,1.39775,1.92343,1.398,1.92464
8,15,20,21:00:00,0.21,38.8,263.46,3.623,252.35,3.824,0,1.39767,1.92643,1.39713,1.92706
8,15,20,21:30:00,0.05,37.1,275.55,3.729,272.9,2.408,0,1.39667,1.9271,1.39683,1.92768
8,15,20,22:00:00,0.2,35.8,290.28,4.728,280.12,3.533,0,1.39692,1.92793,1.39688,1.9286
8,15,20,22:30:00,0.02,35.1,286.98,4.794,285.93,3.235,0,1.39713,1.92877,1.39713,1.92981
8,15,20,23:00:00,-0.05,35.1,293.83,4.52,296.59,5.249,0,1.3975,1.92939,1.39771,1.92981
8,15,20,23:30:00,0.03,35,305.18,4.482,303.79,4.413,0,1.39783,1.92843,1.39783,1.92948
8,16,20,0:00:00,0.07,34.6,305.87,4.826,302.17,4.428,0,1.39758,1.92881,1.39729,1.93002
8,16,20,0:30:00,0.05,34.2,317.85,5.428,315.27,3.88,0,1.39733,1.92823,1.39779,1.92923
8,16,20,1:00:00,0.08,34,321.04,3.855,316.76,3.344,0,1.39746,1.92864,1.39758,1.92927
8,16,20,1:30:00,0.14,33.6,314.65,3.727,307.39,2.768,0,1.39767,1.92985,1.39775,1.93106
8,16,20,2:00:00,-0.03,33.3,318.93,3.389,320.25,4.314,0,1.39725,1.92993,1.39725,1.93002
8,16,20,2:30:00,0.1,32.9,325.79,3.824,320.48,4.012,0,1.39738,1.92939,1.39725,1.93023
8,16,20,3:00:00,0.08,32.5,330.72,5.628,326.34,2.883,0,1.39746,1.92964,1.39738,1.93048
8,16,20,3:30:00,0.08,32.1,334.71,3.43,330.66,4.948,0,1.39725,1.9296,1.397,1.93048
8,16,20,4:00:00,-0.19,33,324.37,3.434,334.36,8.9,0,1.39821,1.93027,1.39779,1.93039
8,16,20,4:30:00,-0.45,36,297.01,4.898,320.28,14.517,0,1.39888,1.92906,1.39879,1.92881
8,16,20,5:00:00,-0.32,37.6,285.98,4.525,302.7,12.084,0,1.39925,1.92835,1.39925,1.9281
8,16,20,5:30:00,-0.13,37.3,279.2,4.56,285.86,4.355,0,1.39925,1.92923,1.39925,1.92964
8,16,20,6:00:00,0,36.3,285.53,1.995,285.43,4.596,0,1.39879,1.9301,1.39871,1.93018
8,16,20,6:30:00,0.2,33.4,301.03,4.887,290.47,2.611,0,1.39742,1.93089,1.39733,1.93202
8,16,20,7:00:00,0.08,32.3,308.21,3.145,304.02,2.007,0,1.39708,1.93227,1.39733,1.93264
8,16,20,7:30:00,0.14,32.2,350.32,5.918,343.01,2.376,0,1.39758,1.92848,1.39754,1.92968
8,16,20,8:00:00,0.25,32.5,372.05,4.342,358.9,6.849,0,1.39796,1.92689,1.39829,1.92931
8,16,20,8:30:00,0.36,32.6,357.81,3.715,338.97,7.517,0,1.39813,1.92839,1.39821,1.93089
8,16,20,9:00:00,0.34,33,376.96,7.053,359.21,3.777,0,1.39888,1.92585,1.39883,1.92885
8,16,20,9:30:00,0.05,34,332.96,5.304,330.52,7.588,0,1.39883,1.92918,1.39875,1.93035
8,16,20,10:00:00,0.24,33.4,342.46,7.379,329.96,3.411,0,1.39883,1.92893,1.39875,1.93052
8,16,20,10:30:00,-0.02,36.4,334.23,6.858,335.24,11.013,0,1.39971,1.92531,1.39938,1.92723
8,16,20,11:00:00,-0.18,44.2,270.93,7.705,280.19,15.321,0,1.4,1.91939,1.40017,1.92089
8,16,20,11:30:00,0.1,49.8,221.82,3.833,216.59,12.646,0,1.40021,1.91602,1.4005,1.91893
8,16,20,12:00:00,0.09,52.4,201.27,2.707,196.52,11.873,0,1.40117,1.91531,1.40075,1.91706
8,16,20,12:30:00,-0.24,54.6,170.12,5.874,182.65,14.667,0,1.40179,1.91564,1.40146,1.91552
8,16,20,13:00:00,-0.21,55.6,169.14,3.41,180.16,11.033,0,1.40129,1.91443,1.40233,1.91531
8,16,20,13:30:00,0.1,55.8,167.62,5.521,162.3,10.715,0,1.40221,1.91468,1.40175,1.91618
8,16,20,14:00:00,-0.12,57.6,161.67,6.681,168.09,10.584,0,1.40267,1.91223,1.40196,1.91268
8,16,20,14:30:00,-0.19,59.3,153.77,3.085,163.72,8.993,0,1.40167,1.90998,1.40229,1.91102
