Stn Id,Stn Name,CIMIS Region,Date,Hour ,DOY,ETo ,qc,Precip,qc,Sol Rad ,qc,Net Rad ,qc,Vap Pres ,qc,Air Temp ,qc,Rel Hum ,qc,Dew Point,qc,Wind Speed,qc,Res Wind Speed (m/s),qc,Wind Dir ,qc,Wind Dir Std Dev,qc,Soil Temp ,qc,PM ETo ,qc,PM ETr ,qc,Exp 1,Exp 2
,,,,(PST),,(mm),, (mm),,(W/sq.m),,(W/sq.m),,(kPa),,(C),,(%),, (C),, (m/s),,,,(0-360),,,,(C),,(mm),,(mm),,,
170,Concord,San Francisco Bay,5/1/2020,700,122,0.09, ,0, ,146, ,77, ,0.9, ,12.2, ,63, ,5.5, ,1.4, ,0.9, ,201, ,48, ,16.7, ,0.09, ,,N,63.5,13.2
170,Concord,San Francisco Bay,5/1/2020,800,122,0.24, ,0, ,400, ,219, ,0.9, ,15.4, ,52, ,5.5, ,1.7, ,1.3, ,225, ,37, ,16.6, ,0.23, ,,N,51.6,13.9
170,Concord,San Francisco Bay,5/1/2020,900,122,0.39, ,0, ,608, ,341, ,0.7, ,18, ,35, ,2.4, ,1.8, ,1.5, ,281, ,33, ,16.4, ,0.38, ,,N,35.3,13.8
170,Concord,San Francisco Bay,5/1/2020,1000,122,0.52, ,0, ,777, ,437, ,0.7, ,19.7, ,29, ,1.4, ,2.4, ,2.1, ,302, ,30, ,16.3, ,0.51, ,,N,29.5,13.7
170,Concord,San Francisco Bay,5/1/2020,1100,122,0.63, ,0, ,898, ,525, ,0.7, ,21.2, ,27, ,1.3, ,2.4, ,2.2, ,313, ,25, ,16.3, ,0.61, ,,N,26.7,13.6
170,Concord,San Francisco Bay,5/1/2020,1200,122,0.72, ,0, ,969, ,578, ,0.7, ,22.6, ,26, ,2.3, ,2.9, ,2.6, ,312, ,25, ,16.2, ,0.69, ,,N,26.2,13.6
170,Concord,San Francisco Bay,5/1/2020,1300,122,0.75, ,0, ,975, ,586, ,0.9, ,23.6, ,30, ,5.1, ,3.2, ,2.8, ,311, ,29, ,16.3, ,0.71, ,,N,30,13.5
170,Concord,San Francisco Bay,5/1/2020,1400,122,0.72, ,0, ,925, ,550, ,0.9, ,24.3, ,30, ,5.5, ,3.2, ,2.8, ,314, ,29, ,16.5, ,0.69, ,,N,29.8,13.5
170,Concord,San Francisco Bay,5/1/2020,1500,122,0.63, ,0, ,818, ,472, ,1, ,24.4, ,32, ,6.9, ,3.2, ,3, ,311, ,21, ,16.7, ,0.62, ,,N,32.4,13.5
170,Concord,San Francisco Bay,5/1/2020,1600,122,0.49, ,0, ,658, ,359, ,1.2, ,23.7, ,40, ,9.2, ,3.2, ,3.1, ,311, ,19, ,17, ,0.5, ,,N,39.6,13.4
170,Concord,San Francisco Bay,5/1/2020,1700,122,0.35, ,0, ,456, ,247, ,1.2, ,22.8, ,44, ,9.9, ,3.1, ,2.9, ,309, ,24, ,17.3, ,0.36, ,,N,44.1,13.5
170,Concord,San Francisco Bay,5/1/2020,1800,122,0.21, ,0, ,240, ,122, ,1.2, ,21.2, ,49, ,10, ,3.2, ,3, ,304, ,20, ,17.6, ,0.22, ,,N,48.9,13.4
170,Concord,San Francisco Bay,5/1/2020,1900,122,0.07, ,0, ,50, ,-15, ,1.2, ,18.8, ,56, ,9.7, ,3.4, ,3.2, ,302, ,19, ,17.8, ,0.06, ,,N,55.8,13.2
170,Concord,San Francisco Bay,5/1/2020,2000,122,0.02, ,0, ,1, ,-46, ,1.2, ,16.8, ,62, ,9.6, ,2.4, ,2.2, ,286, ,27, ,17.9, ,0.03, ,,N,62.5,13
170,Concord,San Francisco Bay,5/1/2020,2100,122,0, ,0, ,0, ,-45, ,1.3, ,15.6, ,72, ,10.5, ,2.4, ,2.2, ,281, ,26, ,18, ,0.02, ,,N,71.7,13
170,Concord,San Francisco Bay,5/1/2020,2200,122,0, ,0, ,0, ,-43, ,1.3, ,14.5, ,81, ,11.3, ,2.4, ,2.2, ,269, ,24, ,18, ,0.01, ,,N,81.2,13
170,Concord,San Francisco Bay,5/1/2020,2300,122,0, ,0, ,0, ,-43, ,1.3, ,14.1, ,84, ,11.3, ,1.8, ,1.5, ,252, ,33, ,17.9, ,0, ,,N,83.5,13
170,Concord,San Francisco Bay,5/1/2020,2400,122,0, ,0, ,0, ,-43, ,1.3, ,13.9, ,83, ,11, ,1.8, ,1.6, ,228, ,28, ,17.8, ,0, ,,N,82.9,12.9
170,Concord,San Francisco Bay,5/2/2020,100,123,0, ,0, ,0, ,-29, ,1.3, ,13.4, ,86, ,11, ,1.3, ,1.2, ,206, ,28, ,17.7, ,0, ,,N,85.7,12.9
170,Concord,San Francisco Bay,5/2/2020,200,123,0, ,0, ,0, ,-29, ,1.3, ,12.9, ,88, ,10.9, ,0.9, ,0.7, ,186, ,42, ,17.6, ,0, ,,N,87.7,12.9
170,Concord,San Francisco Bay,5/2/2020,300,123,0, ,0, ,0, ,-29, ,1.3, ,13.2, ,86, ,10.9, ,1.4, ,1.3, ,228, ,27, ,17.4, ,0, ,,N,86.3,12.9
170,Concord,San Francisco Bay,5/2/2020,400,123,0, ,0, ,0, ,-29, ,1.3, ,13.6, ,86, ,11.3, ,1.3, ,1.2, ,220, ,29, ,17.3, ,0, ,,N,86,12.9
170,Concord,San Francisco Bay,5/2/2020,500,123,0, ,0, ,0, ,-29, ,1.3, ,13.6, ,85, ,11.2, ,1.7, ,1.4, ,233, ,30, ,17.2, ,0, ,,N,85.4,12.9
170,Concord,San Francisco Bay,5/2/2020,600,123,0.01, ,0, ,23, ,-12, ,1.3, ,13.8, ,85, ,11.4, ,1.5, ,1.3, ,210, ,29, ,17.1, ,0.01, ,,N,85.1,12.9
170,Concord,San Francisco Bay,5/2/2020,700,123,0.09, ,0, ,155, ,83, ,1.4, ,14.6, ,83, ,11.8, ,1.7, ,1.5, ,215, ,31, ,17, ,0.08, ,,N,83.2,13.3
170,Concord,San Francisco Bay,5/2/2020,800,123,0.18, ,0, ,307, ,172, ,1.4, ,15.9, ,78, ,12.2, ,1.9, ,1.7, ,221, ,28, ,16.9, ,0.17, ,,N,78.5,13.8
170,Concord,San Francisco Bay,5/2/2020,900,123,0.25, ,0, ,388, ,223, ,1.4, ,17.6, ,70, ,12, ,2.3, ,1.5, ,263, ,48, ,16.8, ,0.24, ,,N,69.7,13.8
170,Concord,San Francisco Bay,5/2/2020,1000,123,0.38, ,0, ,564, ,342, ,1.4, ,18.8, ,64, ,11.8, ,2.5, ,2.1, ,291, ,31, ,16.7, ,0.35, ,,N,63.9,13.7
170,Concord,San Francisco Bay,5/2/2020,1100,123,0.54, ,0, ,761, ,477, ,1.4, ,19.8, ,60, ,11.7, ,2.9, ,2.4, ,292, ,32, ,16.7, ,0.47, ,,N,59.5,13.7
170,Concord,San Francisco Bay,5/2/2020,1200,123,0.5, ,0, ,701, ,436, ,1.4, ,20.2, ,59, ,12, ,2.7, ,2.3, ,291, ,30, ,16.7, ,0.45, ,,N,59.3,13.6
170,Concord,San Francisco Bay,5/2/2020,1300,123,0.46, ,0, ,655, ,403, ,1.4, ,20.5, ,59, ,12.1, ,2.4, ,1.9, ,287, ,36, ,16.8, ,0.43, ,,N,58.7,13.6
170,Concord,San Francisco Bay,5/2/2020,1400,123,0.41, ,0, ,584, ,353, ,1.4, ,20.5, ,60, ,12.4, ,2.6, ,2.1, ,268, ,37, ,16.9, ,0.4, ,,N,59.6,13.6
170,Concord,San Francisco Bay,5/2/2020,1500,123,0.46, ,0, ,629, ,386, ,1.4, ,20.9, ,57, ,12.2, ,2.9, ,2.4, ,282, ,32, ,17, ,0.42, ,,N,57.4,13.6
170,Concord,San Francisco Bay,5/2/2020,1600,123,0.36, ,0, ,495, ,293, ,1.4, ,20.4, ,59, ,12.2, ,2.9, ,2.4, ,278, ,33, ,17.2, ,0.34, ,,N,59.4,13.6
170,Concord,San Francisco Bay,5/2/2020,1700,123,0.19, ,0, ,263, ,143, ,1.4, ,19.3, ,63, ,12, ,2.5, ,2.1, ,256, ,33, ,17.4, ,0.2, ,,N,62.9,13.6
170,Concord,San Francisco Bay,5/2/2020,1800,123,0.11, ,0, ,120, ,69, ,1.4, ,18.1, ,68, ,12.1, ,2.5, ,2.2, ,271, ,30, ,17.5, ,0.12, ,,N,67.8,13.6
170,Concord,San Francisco Bay,5/2/2020,1900,123,0.04, ,0, ,39, ,7, ,1.4, ,17.1, ,73, ,12.3, ,2.2, ,1.9, ,263, ,30, ,17.6, ,0.03, ,,N,73.2,13.3
170,Concord,San Francisco Bay,5/2/2020,2000,123,0.01, ,0, ,1, ,-21, ,1.5, ,16.3, ,80, ,12.7, ,1.8, ,1.5, ,262, ,29, ,17.7, ,0.01, ,,N,79.7,13.1
170,Concord,San Francisco Bay,5/2/2020,2100,123,0, ,0, ,0, ,-22, ,1.5, ,16.2, ,80, ,12.8, ,1.4, ,1.2, ,232, ,28, ,17.7, ,0, ,,N,80.3,13
170,Concord,San Francisco Bay,5/2/2020,2200,123,0, ,0, ,0, ,-22, ,1.5, ,15.8, ,82, ,12.8, ,1.3, ,1.1, ,250, ,33, ,17.7, ,0, ,,N,82,13
170,Concord,San Francisco Bay,5/2/2020,2300,123,0, ,0, ,0, ,-22, ,1.5, ,15.6, ,82, ,12.5, ,1.8, ,1.6, ,277, ,23, ,17.6, ,0.01, ,,N,81.7,13
170,Concord,San Francisco Bay,5/2/2020,2400,123,0, ,0, ,0, ,-22, ,1.4, ,15.3, ,82, ,12.3, ,2.1, ,2, ,283, ,19, ,17.6, ,0.01, ,,N,82.4,13
170,Concord,San Francisco Bay,5/3/2020,100,124,0, ,0, ,0, ,-32, ,1.3, ,14, ,83, ,11.2, ,1.3, ,1.2, ,277, ,28, ,17.5, ,0, ,,N,83.2,13
170,Concord,San Francisco Bay,5/3/2020,200,124,0, ,0, ,0, ,-32, ,1.3, ,13.1, ,85, ,10.6, ,1.8, ,1.7, ,299, ,25, ,17.4, ,0, ,,N,84.8,13
170,Concord,San Francisco Bay,5/3/2020,300,124,0, ,0, ,0, ,-32, ,1.2, ,12.1, ,83, ,9.4, ,1.4, ,1.1, ,305, ,39, ,17.3, ,0, ,,N,83.4,13
170,Concord,San Francisco Bay,5/3/2020,400,124,0, ,0, ,0, ,-33, ,1.1, ,11, ,83, ,8.1, ,1.4, ,1.1, ,305, ,36, ,17.2, ,0, ,,N,82.6,12.9
170,Concord,San Francisco Bay,5/3/2020,500,124,0, ,0, ,0, ,-32, ,1, ,8.7, ,88, ,6.9, ,0.7, ,0.4, ,86, ,51, ,17.1, ,0, ,,N,88.2,12.9
170,Concord,San Francisco Bay,5/3/2020,600,124,0, ,0, ,15, ,-21, ,1, ,7.5, ,92, ,6.3, ,0.5, ,0.4, ,67, ,35, ,17, ,0, ,,N,92.4,12.9
170,Concord,San Francisco Bay,5/3/2020,700,124,0.08, ,0, ,171, ,91, ,1.1, ,10, ,86, ,7.8, ,0.9, ,0.6, ,142, ,43, ,16.8, ,0.07, ,,N,86.2,13.5
170,Concord,San Francisco Bay,5/3/2020,800,124,0.22, ,0, ,418, ,231, ,1.1, ,13.2, ,72, ,8.4, ,1.4, ,1.1, ,235, ,40, ,16.7, ,0.2, ,,N,72.5,14
170,Concord,San Francisco Bay,5/3/2020,900,124,0.34, ,0, ,622, ,340, ,1.1, ,15.2, ,64, ,8.4, ,1.7, ,1.3, ,289, ,35, ,16.5, ,0.33, ,,N,64,13.9
170,Concord,San Francisco Bay,5/3/2020,1000,124,0.49, ,0, ,797, ,464, ,1, ,17, ,53, ,7.2, ,2.2, ,1.9, ,296, ,29, ,16.4, ,0.46, ,,N,52.6,13.8
170,Concord,San Francisco Bay,5/3/2020,1100,124,0.61, ,0, ,925, ,556, ,0.9, ,18.4, ,42, ,5.3, ,2.2, ,2, ,305, ,28, ,16.3, ,0.56, ,,N,42.1,13.8
170,Concord,San Francisco Bay,5/3/2020,1200,124,0.68, ,0, ,999, ,610, ,0.9, ,19.6, ,40, ,5.6, ,2.4, ,2.1, ,312, ,30, ,16.3, ,0.63, ,,N,40,13.7
170,Concord,San Francisco Bay,5/3/2020,1300,124,0.72, ,0, ,1016, ,620, ,0.8, ,21.1, ,33, ,4.4, ,2.5, ,2.2, ,309, ,27, ,16.4, ,0.67, ,,N,33.5,13.6
170,Concord,San Francisco Bay,5/3/2020,1400,124,0.7, ,0, ,966, ,583, ,0.8, ,21.8, ,33, ,4.6, ,2.7, ,2.4, ,303, ,29, ,16.5, ,0.66, ,,N,32.5,13.6
170,Concord,San Francisco Bay,5/3/2020,1500,124,0.62, ,0, ,850, ,497, ,0.9, ,22.1, ,34, ,5.7, ,2.9, ,2.7, ,303, ,24, ,16.7, ,0.59, ,,N,34.3,13.6
170,Concord,San Francisco Bay,5/3/2020,1600,124,0.49, ,0, ,692, ,380, ,0.9, ,22.1, ,33, ,5.1, ,2.7, ,2.2, ,284, ,34, ,17, ,0.5, ,,N,32.9,13.5
170,Concord,San Francisco Bay,5/3/2020,1700,124,0.34, ,0, ,488, ,235, ,0.9, ,21.8, ,35, ,5.5, ,2.8, ,2.4, ,284, ,28, ,17.3, ,0.37, ,,N,34.7,13.5
170,Concord,San Francisco Bay,5/3/2020,1800,124,0.22, ,0, ,268, ,126, ,0.8, ,20.4, ,34, ,4.2, ,2.7, ,2.4, ,311, ,24, ,17.6, ,0.23, ,,N,34.3,13.5
170,Concord,San Francisco Bay,5/3/2020,1900,124,0.07, ,0, ,62, ,-26, ,0.8, ,18.5, ,36, ,3.1, ,1.9, ,1.7, ,287, ,28, ,17.8, ,0.07, ,,N,35.7,13.3
170,Concord,San Francisco Bay,5/3/2020,2000,124,0.01, ,0, ,1, ,-65, ,0.7, ,16.4, ,38, ,2.2, ,1.1, ,0.8, ,262, ,45, ,17.9, ,0.03, ,,N,38.4,13.1
170,Concord,San Francisco Bay,5/3/2020,2100,124,0, ,0, ,0, ,-62, ,0.8, ,14.4, ,49, ,3.8, ,0.8, ,0.5, ,144, ,52, ,17.9, ,0.01, ,,N,49.2,13.1
170,Concord,San Francisco Bay,5/3/2020,2200,124,0, ,0, ,0, ,-57, ,1, ,13.1, ,66, ,6.9, ,0.8, ,0.4, ,122, ,56, ,17.9, ,0, ,,N,66,13
170,Concord,San Francisco Bay,5/3/2020,2300,124,0, ,0, ,0, ,-56, ,1, ,11.5, ,74, ,7, ,0.8, ,0.3, ,82, ,62, ,17.8, ,0, ,,N,74.1,13
170,Concord,San Francisco Bay,5/3/2020,2400,124,0, ,0, ,0, ,-55, ,1, ,10.3, ,80, ,7, ,0.8, ,0.6, ,56, ,37, ,17.7, ,0, ,,N,79.9,13
170,Concord,San Francisco Bay,5/4/2020,100,125,0, ,0, ,0, ,-32, ,1, ,9.3, ,84, ,6.7, ,0.8, ,0.6, ,74, ,37, ,17.5, ,0, ,,N,83.6,13
170,Concord,San Francisco Bay,5/4/2020,200,125,0, ,0, ,0, ,-32, ,1, ,8.7, ,85, ,6.3, ,0.7, ,0.5, ,59, ,46, ,17.3, ,0, ,,N,85.3,12.9
170,Concord,San Francisco Bay,5/4/2020,300,125,0, ,0, ,0, ,-32, ,0.9, ,8.1, ,88, ,6.2, ,0.7, ,0.6, ,56, ,37, ,17.2, ,0, ,,N,87.7,12.9
170,Concord,San Francisco Bay,5/4/2020,400,125,0, ,0, ,0, ,-32, ,1, ,7.8, ,90, ,6.2, ,0.7, ,0.5, ,61, ,43, ,17, ,0, ,,N,89.8,12.9
170,Concord,San Francisco Bay,5/4/2020,500,125,0, ,0, ,1, ,-32, ,0.9, ,7, ,91, ,5.7, ,0.5, ,0.4, ,68, ,39, ,16.8, ,0, ,,N,91.4,12.9
170,Concord,San Francisco Bay,5/4/2020,600,125,0, ,0, ,15, ,-21, ,0.9, ,6.4, ,93, ,5.5, ,0.6, ,0.4, ,80, ,51, ,16.6, ,0, ,,N,93.5,12.9
170,Concord,San Francisco Bay,5/4/2020,700,125,0.08, ,0, ,171, ,92, ,1, ,9.6, ,86, ,7.4, ,1.1, ,1, ,122, ,28, ,16.5, ,0.07, ,,N,86.5,13.5
170,Concord,San Francisco Bay,5/4/2020,800,125,0.22, ,0, ,424, ,233, ,1, ,13.5, ,66, ,7.4, ,1.1, ,0.7, ,169, ,49, ,16.3, ,0.21, ,,N,66.7,14.1
170,Concord,San Francisco Bay,5/4/2020,900,125,0.35, ,0, ,628, ,341, ,1, ,16.6, ,54, ,7.2, ,1.2, ,0.7, ,278, ,55, ,16.1, ,0.35, ,,N,53.6,13.9
170,Concord,San Francisco Bay,5/4/2020,1000,125,0.5, ,0, ,796, ,462, ,1, ,19, ,48, ,7.6, ,1.4, ,0.9, ,325, ,49, ,16, ,0.48, ,,N,47.7,13.8
170,Concord,San Francisco Bay,5/4/2020,1100,125,0.62, ,0, ,923, ,554, ,1, ,21, ,39, ,6.4, ,1.6, ,1.1, ,298, ,44, ,15.9, ,0.6, ,,N,38.9,13.7
170,Concord,San Francisco Bay,5/4/2020,1200,125,0.7, ,0, ,993, ,603, ,0.9, ,23.3, ,33, ,6.1, ,1.4, ,0.7, ,272, ,57, ,15.9, ,0.67, ,,N,33,13.6
170,Concord,San Francisco Bay,5/4/2020,1300,125,0.71, ,0, ,980, ,586, ,0.8, ,25.2, ,25, ,3.6, ,1.5, ,1, ,271, ,48, ,16, ,0.7, ,,N,24.7,13.5
170,Concord,San Francisco Bay,5/4/2020,1400,125,0.66, ,0, ,903, ,521, ,0.6, ,26.4, ,18, ,-0.1, ,1.6, ,1.1, ,298, ,46, ,16.1, ,0.66, ,,N,17.7,13.4
170,Concord,San Francisco Bay,5/4/2020,1500,125,0.61, ,0, ,766, ,455, ,0.7, ,26, ,20, ,1.1, ,2.2, ,2, ,320, ,25, ,16.4, ,0.59, ,,N,19.7,13.4
170,Concord,San Francisco Bay,5/4/2020,1600,125,0.49, ,0, ,608, ,354, ,0.9, ,25.9, ,26, ,5.1, ,2.4, ,2.2, ,314, ,24, ,16.7, ,0.49, ,,N,26.3,13.4
170,Concord,San Francisco Bay,5/4/2020,1700,125,0.34, ,0, ,480, ,230, ,1, ,24.7, ,33, ,7.5, ,2.5, ,2.2, ,320, ,24, ,17, ,0.38, ,,N,33.2,13.4
170,Concord,San Francisco Bay,5/4/2020,1800,125,0.24, ,0, ,260, ,126, ,0.9, ,22.8, ,32, ,5.2, ,2.8, ,2.6, ,313, ,22, ,17.3, ,0.26, ,,N,31.7,13.4
170,Concord,San Francisco Bay,5/4/2020,1900,125,0.1, ,0, ,65, ,-19, ,0.8, ,20.5, ,32, ,3.1, ,2.4, ,2.2, ,317, ,22, ,17.5, ,0.09, ,,N,31.7,13.3
170,Concord,San Francisco Bay,5/4/2020,2000,125,0.01, ,0, ,1, ,-57, ,0.8, ,17.4, ,40, ,3.6, ,0.9, ,0.5, ,313, ,53, ,17.6, ,0.02, ,,N,39.7,13.1
170,Concord,San Francisco Bay,5/4/2020,2100,125,0.01, ,0, ,0, ,-60, ,0.6, ,15.3, ,36, ,0.4, ,0.7, ,0.2, ,99, ,70, ,17.7, ,0.01, ,,N,36.5,13
170,Concord,San Francisco Bay,5/4/2020,2200,125,0, ,0, ,0, ,-58, ,0.6, ,12.7, ,44, ,0.6, ,0.7, ,0.3, ,82, ,59, ,17.6, ,0.01, ,,N,44,13
170,Concord,San Francisco Bay,5/4/2020,2300,125,0.01, ,0, ,0, ,-61, ,0.5, ,13.2, ,36, ,-1.7, ,0.8, ,0.4, ,92, ,58, ,17.6, ,0.01, ,,N,35.9,13
170,Concord,San Francisco Bay,5/4/2020,2400,125,0, ,0, ,0, ,-57, ,0.6, ,11.2, ,48, ,0.6, ,0.6, ,0.5, ,79, ,34, ,17.4, ,0, ,,N,48.1,13
170,Concord,San Francisco Bay,5/5/2020,100,126,0.01, ,0, ,0, ,-35, ,0.7, ,10, ,55, ,1.4, ,0.6, ,0.5, ,77, ,42, ,17.3, ,0, ,,N,55.1,12.9
170,Concord,San Francisco Bay,5/5/2020,200,126,0, ,0, ,0, ,-33, ,0.8, ,10.1, ,68, ,4.6, ,0.7, ,0.6, ,54, ,28, ,17.2, ,0, ,,N,68.4,12.9
170,Concord,San Francisco Bay,5/5/2020,300,126,0, ,0, ,0, ,-33, ,0.9, ,9.4, ,74, ,4.9, ,0.6, ,0.5, ,54, ,41, ,17, ,0, ,,N,73.8,12.9
170,Concord,San Francisco Bay,5/5/2020,400,126,0, ,0, ,0, ,-33, ,0.8, ,8.2, ,76, ,4.2, ,0.6, ,0.3, ,54, ,51, ,16.8, ,0, ,,N,76.1,12.9
170,Concord,San Francisco Bay,5/5/2020,500,126,0, ,0, ,1, ,-32, ,0.8, ,8.7, ,74, ,4.2, ,0.7, ,0.5, ,83, ,45, ,16.7, ,0, ,,N,73.6,12.9
170,Concord,San Francisco Bay,5/5/2020,600,126,0, ,0, ,14, ,-22, ,0.8, ,8.4, ,75, ,4.2, ,0.6, ,0.4, ,71, ,41, ,16.5, ,0, ,,N,75,12.9
170,Concord,San Francisco Bay,5/5/2020,700,126,0.1, ,0, ,169, ,90, ,0.9, ,12.4, ,65, ,6.1, ,1.3, ,0.7, ,208, ,54, ,16.3, ,0.09, ,,N,65.8,13.4
170,Concord,San Francisco Bay,5/5/2020,800,126,0.26, ,0, ,425, ,234, ,1.1, ,15.8, ,59, ,7.9, ,2, ,1.7, ,213, ,30, ,16.2, ,0.24, ,,N,59.1,13.9
170,Concord,San Francisco Bay,5/5/2020,900,126,0.39, ,0, ,622, ,353, ,1, ,18.2, ,50, ,7.7, ,1.8, ,1.5, ,228, ,34, ,16, ,0.37, ,,N,50.2,13.8
170,Concord,San Francisco Bay,5/5/2020,1000,126,0.52, ,0, ,793, ,460, ,1.1, ,20.4, ,45, ,7.9, ,1.8, ,1.3, ,258, ,45, ,15.9, ,0.51, ,,N,44.6,13.7
170,Concord,San Francisco Bay,5/5/2020,1100,126,0.65, ,0, ,916, ,550, ,1.1, ,22.2, ,41, ,8.3, ,2.2, ,1.7, ,290, ,40, ,15.8, ,0.61, ,,N,40.8,13.6
170,Concord,San Francisco Bay,5/5/2020,1200,126,0.73, ,0, ,992, ,607, ,1.2, ,23.8, ,39, ,9, ,2.4, ,2.1, ,304, ,28, ,15.8, ,0.69, ,,N,38.9,13.6
170,Concord,San Francisco Bay,5/5/2020,1300,126,0.77, ,0, ,999, ,612, ,1.2, ,25, ,37, ,9.5, ,2.9, ,2.6, ,307, ,23, ,15.9, ,0.72, ,,N,37.4,13.5
170,Concord,San Francisco Bay,5/5/2020,1400,126,0.74, ,0, ,945, ,573, ,1.3, ,25.6, ,39, ,10.6, ,3.1, ,2.8, ,303, ,27, ,16.1, ,0.7, ,,N,39.1,13.5
170,Concord,San Francisco Bay,5/5/2020,1500,126,0.65, ,0, ,835, ,492, ,1.3, ,25.2, ,40, ,10.8, ,3.5, ,3.1, ,304, ,25, ,16.4, ,0.63, ,,N,40.4,13.5
170,Concord,San Francisco Bay,5/5/2020,1600,126,0.49, ,0, ,669, ,373, ,1.4, ,23.7, ,48, ,12.2, ,3.4, ,3, ,308, ,27, ,16.7, ,0.49, ,,N,48.4,13.4
170,Concord,San Francisco Bay,5/5/2020,1700,126,0.34, ,0, ,453, ,254, ,1.5, ,22.2, ,54, ,12.5, ,3.2, ,2.8, ,317, ,27, ,17, ,0.33, ,,N,54.2,13.5
170,Concord,San Francisco Bay,5/5/2020,1800,126,0.2, ,0, ,253, ,131, ,1.4, ,20.3, ,59, ,12, ,3.2, ,2.8, ,313, ,27, ,17.3, ,0.2, ,,N,58.8,13.5
170,Concord,San Francisco Bay,5/5/2020,1900,126,0.05, ,0, ,82, ,5, ,1.3, ,18.3, ,64, ,11.4, ,2.7, ,2.4, ,308, ,28, ,17.6, ,0.09, ,,N,63.9,13.3
170,Concord,San Francisco Bay,5/5/2020,2000,126,0.01, ,0, ,1, ,-46, ,1.3, ,16.7, ,67, ,10.5, ,3, ,2.6, ,286, ,28, ,17.7, ,0.03, ,,N,67.1,13.1
170,Concord,San Francisco Bay,5/5/2020,2100,126,0, ,0, ,0, ,-47, ,1.2, ,15.7, ,69, ,10.1, ,2.3, ,2, ,273, ,26, ,17.8, ,0.02, ,,N,69.4,13
170,Concord,San Francisco Bay,5/5/2020,2200,126,0, ,0, ,0, ,-48, ,1.1, ,14.9, ,66, ,8.5, ,1.8, ,1.5, ,272, ,33, ,17.8, ,0.02, ,,N,65.6,13
170,Concord,San Francisco Bay,5/5/2020,2300,126,0, ,0, ,0, ,-48, ,1.1, ,14.1, ,65, ,7.8, ,1.5, ,1.3, ,260, ,31, ,17.7, ,0.01, ,,N,65.5,13
170,Concord,San Francisco Bay,5/5/2020,2400,126,0, ,0, ,0, ,-48, ,1.1, ,13.7, ,67, ,7.8, ,1.6, ,1.3, ,251, ,35, ,17.6, ,0.01, ,,N,67.5,13
170,Concord,San Francisco Bay,5/6/2020,100,127,0.01, ,0, ,0, ,-32, ,1, ,13.4, ,68, ,7.6, ,1.3, ,1, ,244, ,37, ,17.5, ,0.01, ,,N,68.1,13
170,Concord,San Francisco Bay,5/6/2020,200,127,0, ,0, ,0, ,-32, ,1, ,11.8, ,71, ,6.8, ,0.8, ,0.3, ,195, ,66, ,17.4, ,0, ,,N,71.6,12.9
170,Concord,San Francisco Bay,5/6/2020,300,127,0, ,0, ,0, ,-32, ,0.9, ,11.6, ,69, ,6, ,0.7, ,0.3, ,123, ,61, ,17.3, ,0, ,,N,68.7,12.9
170,Concord,San Francisco Bay,5/6/2020,400,127,0.01, ,0, ,0, ,-33, ,0.9, ,11.8, ,64, ,5.3, ,1, ,0.3, ,193, ,69, ,17.1, ,0.01, ,,N,64.4,12.9
170,Concord,San Francisco Bay,5/6/2020,500,127,0, ,0, ,0, ,-32, ,0.9, ,10.1, ,71, ,5.1, ,0.7, ,0.5, ,79, ,43, ,17, ,0, ,,N,71.1,12.9
170,Concord,San Francisco Bay,5/6/2020,600,127,0, ,0, ,16, ,-21, ,0.9, ,9, ,75, ,4.8, ,0.5, ,0.5, ,67, ,28, ,16.8, ,0, ,,N,74.5,12.9
170,Concord,San Francisco Bay,5/6/2020,700,127,0.09, ,0, ,168, ,90, ,0.9, ,12.4, ,64, ,5.8, ,0.7, ,0.3, ,86, ,60, ,16.7, ,0.08, ,,N,64.4,13.3
170,Concord,San Francisco Bay,5/6/2020,800,127,0.24, ,0, ,420, ,232, ,1, ,16.1, ,54, ,6.7, ,1, ,0.5, ,296, ,56, ,16.5, ,0.23, ,,N,53.7,13.9
170,Concord,San Francisco Bay,5/6/2020,900,127,0.39, ,0, ,618, ,357, ,1, ,18.6, ,49, ,7.6, ,1.2, ,0.5, ,298, ,61, ,16.4, ,0.37, ,,N,48.5,13.8
170,Concord,San Francisco Bay,5/6/2020,1000,127,0.53, ,0, ,795, ,462, ,1.1, ,21.2, ,44, ,8.5, ,1.6, ,0.5, ,335, ,68, ,16.3, ,0.51, ,,N,44.3,13.7
170,Concord,San Francisco Bay,5/6/2020,1100,127,0.65, ,0, ,921, ,553, ,1.1, ,23.6, ,38, ,8.3, ,1.6, ,0.4, ,0, ,69, ,16.2, ,0.63, ,,N,37.8,13.6
170,Concord,San Francisco Bay,5/6/2020,1200,127,0.74, ,0, ,999, ,610, ,1.1, ,24.9, ,35, ,8.2, ,2, ,1.4, ,310, ,42, ,16.2, ,0.71, ,,N,34.7,13.5
170,Concord,San Francisco Bay,5/6/2020,1300,127,0.76, ,0, ,999, ,608, ,1.1, ,25.7, ,32, ,7.8, ,2.1, ,1.8, ,318, ,30, ,16.3, ,0.73, ,,N,32.1,13.5
